month,predicted_consumption,state,ward_id
2015-01-01,4.751710963230276,Gujarat,W2
2015-02-01,4.703994125086383,Gujarat,W2
2015-03-01,4.660895045472543,Gujarat,W2
2015-03-31,4.614717460172002,Gujarat,W2
2015-04-30,4.56853987487146,Gujarat,W2
2015-05-31,4.520823036727567,Gujarat,W2
2015-06-30,4.474645451427025,Gujarat,W2
2015-07-31,4.426928613283132,Gujarat,W2
2015-08-31,4.379211775139239,Gujarat,W2
2015-09-30,4.333034189838696,Gujarat,W2
2015-10-31,4.285317351694803,Gujarat,W2
2015-11-30,4.239139766394262,Gujarat,W2
2015-12-31,4.191422928250368,Gujarat,W2
2016-01-31,4.143706090106475,Gujarat,W2
2016-02-29,4.099067757649285,Gujarat,W2
2014-04-01,18.44460536,Gujarat,W3
2014-05-01,18.1371734348503,Gujarat,W3
2014-06-01,17.81949377851648,Gujarat,W3
2014-07-01,17.512061852910406,Gujarat,W3
2014-08-01,17.19438219646287,Gujarat,W3
2014-09-01,16.876702540342038,Gujarat,W3
2014-10-01,16.56927061528996,Gujarat,W3
2014-11-01,16.2515910058665,Gujarat,W3
2014-12-01,15.94415912704687,Gujarat,W3
2015-01-01,15.626479519110207,Gujarat,W3
2015-02-01,15.30879991117354,Gujarat,W3
2015-03-01,15.021863491101714,Gujarat,W3
2015-03-31,14.714431612453328,Gujarat,W3
2015-04-30,14.406999733804941,Gujarat,W3
2015-05-31,14.089320125868275,Gujarat,W3
2015-06-30,13.781888247219891,Gujarat,W3
2015-07-31,13.464208639283225,Gujarat,W3
2015-08-31,13.14652903134656,Gujarat,W3
2015-09-30,12.839097152698175,Gujarat,W3
2015-10-31,12.521417544761508,Gujarat,W3
2015-11-30,12.213985666113123,Gujarat,W3
2015-12-31,11.896306058176458,Gujarat,W3
2016-01-31,11.578626450239794,Gujarat,W3
2016-02-29,11.281442300879688,Gujarat,W3
2014-04-01,4.8961715,Gujarat,W4
2014-05-01,4.827214344311377,Gujarat,W4
2014-06-01,4.755958616656979,Gujarat,W4
2014-07-01,4.687001460889084,Gujarat,W4
2014-08-01,4.615744489970133,Gujarat,W4
2014-09-01,4.544487519042897,Gujarat,W4
2014-10-01,4.475529160040988,Gujarat,W4
2014-11-01,4.404272188998625,Gujarat,W4
2014-12-01,4.335313829974515,Gujarat,W4
2015-01-01,4.264056858940453,Gujarat,W4
2015-02-01,4.192799887906392,Gujarat,W4
2015-03-01,4.128438752778852,Gujarat,W4
2015-03-31,4.05948039371363,Gujarat,W4
2015-04-30,3.9905220346484094,Gujarat,W4
2015-05-31,3.9192650636143473,Gujarat,W4
2015-06-30,3.8503067045491264,Gujarat,W4
2015-07-31,3.7790497335150643,Gujarat,W4
2015-08-31,3.7077927624810028,Gujarat,W4
2015-09-30,3.638834403415781,Gujarat,W4
2015-10-31,3.5675774323817193,Gujarat,W4
2015-11-30,3.4986190733164984,Gujarat,W4
2015-12-31,3.4273621022824363,Gujarat,W4
2016-01-31,3.3561051312483747,Gujarat,W4
2016-02-29,3.289445384151994,Gujarat,W4
2014-04-01,29.50215075,Gujarat,W5
2014-05-01,29.19113471856287,Gujarat,W5
2014-06-01,28.86975148468261,Gujarat,W5
2014-07-01,28.558735449908117,Gujarat,W5
2014-08-01,28.237352211871762,Gujarat,W5
2014-09-01,27.915968973190616,Gujarat,W5
2014-10-01,27.604952935669345,Gujarat,W5
2014-11-01,27.283569698954405,Gujarat,W5
2014-12-01,26.972553663004955,Gujarat,W5
2015-01-01,26.65117042447002,Gujarat,W5
2015-02-01,26.32978718593509,Gujarat,W5
2015-03-01,26.03950555112934,Gujarat,W5
2015-03-31,25.72848951383747,Gujarat,W5
2015-04-30,25.4174734765456,Gujarat,W5
2015-05-31,25.096090238010667,Gujarat,W5
2015-06-30,24.785074200718796,Gujarat,W5
2015-07-31,24.463690962183865,Gujarat,W5
2015-08-31,24.14230772364893,Gujarat,W5
2015-09-30,23.831291686357062,Gujarat,W5
2015-10-31,23.509908447822127,Gujarat,W5
2015-11-30,23.19889241053026,Gujarat,W5
2015-12-31,22.877509171995325,Gujarat,W5
2016-01-31,22.55612593346039,Gujarat,W5
2016-02-29,22.255477097411582,Gujarat,W5
2014-04-01,80.72705916,Gujarat,W6
2014-05-01,80.24910380227546,Gujarat,W6
2014-06-01,79.75521660188035,Gujarat,W6
2014-07-01,79.277261236203,Gujarat,W6
2014-08-01,78.78337403313736,Gujarat,W6
2014-09-01,78.28948682749747,Gujarat,W6
2014-10-01,77.81153146342209,Gujarat,W6
2014-11-01,77.31768955361902,Gujarat,W6
2014-12-01,76.84070099101274,Gujarat,W6
2015-01-01,76.34781280653984,Gujarat,W6
2015-02-01,75.85492462206693,Gujarat,W6
2015-03-01,75.40973529415592,Gujarat,W6
2015-03-31,74.93274672853698,Gujarat,W6
2015-04-30,74.45575816291804,Gujarat,W6
2015-05-31,73.96286997844514,Gujarat,W6
2015-06-30,73.48588141282619,Gujarat,W6
2015-07-31,72.99299322835328,Gujarat,W6
2015-08-31,72.50010504388038,Gujarat,W6
2015-09-30,72.02311647826146,Gujarat,W6
2015-10-31,71.53022829378854,Gujarat,W6
2015-11-30,71.0532397281696,Gujarat,W6
2015-12-31,70.5603515436967,Gujarat,W6
2016-01-31,70.0674633592238,Gujarat,W6
2016-02-29,69.60637441245882,Gujarat,W6
2014-04-01,19.83936051,Gujarat,W7
2014-05-01,19.610317254610777,Gujarat,W7
2014-06-01,19.373639224302423,Gujarat,W7
2014-07-01,19.14459596856269,Gujarat,W7
2014-08-01,18.907917938216602,Gujarat,W7
2014-09-01,18.671239907866983,Gujarat,W7
2014-10-01,18.442196652614218,Gujarat,W7
2014-11-01,18.205518622847087,Gujarat,W7
2014-12-01,17.976475384312813,Gujarat,W7
2015-01-01,17.739797708496457,Gujarat,W7
2015-02-01,17.5031200326801,Gujarat,W7
2015-03-01,17.28934664807178,Gujarat,W7
2015-03-31,17.060303735991436,Gujarat,W7
2015-04-30,16.83126082391109,Gujarat,W7
2015-05-31,16.594583148094735,Gujarat,W7
2015-06-30,16.36554023601439,Gujarat,W7
2015-07-31,16.12886256019803,Gujarat,W7
2015-08-31,15.892184884381676,Gujarat,W7
2015-09-30,15.66314197230133,Gujarat,W7
2015-10-31,15.426464296484973,Gujarat,W7
2015-11-30,15.197421384404631,Gujarat,W7
2015-12-31,14.960743708588273,Gujarat,W7
2016-01-31,14.724066032771917,Gujarat,W7
2016-02-29,14.502657884427583,Gujarat,W7
2014-04-01,0.37001055,Gujarat,W8
2014-05-01,0.36464308742514967,Gujarat,W8
2014-06-01,0.3590967094355837,Gujarat,W8
2014-07-01,0.3537292464425013,Gujarat,W8
2014-08-01,0.34818286800328013,Gujarat,W8
2014-09-01,0.3426364895608276,Gujarat,W8
2014-10-01,0.3372690265459345,Gujarat,W8
2014-11-01,0.33172264810093205,Gujarat,W8
2014-12-01,0.3263551850951132,Gujarat,W8
2015-01-01,0.3208088066564731,Gujarat,W8
2015-02-01,0.315262428217833,Gujarat,W8
2015-03-01,0.3102527960797065,Gujarat,W8
2015-03-31,0.304885333074571,Gujarat,W8
2015-04-30,0.2995178700694355,Gujarat,W8
2015-05-31,0.29397149163079545,Gujarat,W8
2015-06-30,0.28860402862565987,Gujarat,W8
2015-07-31,0.2830576501870198,Gujarat,W8
2015-08-31,0.27751127174837975,Gujarat,W8
2015-09-30,0.2721438087432442,Gujarat,W8
2015-10-31,0.2665974303046041,Gujarat,W8
2015-11-30,0.26122996729946857,Gujarat,W8
2015-12-31,0.25568358886082854,Gujarat,W8
2016-01-31,0.25013721042218845,Gujarat,W8
2016-02-29,0.24494866285055744,Gujarat,W8
2014-04-01,3.9585631799999996,Gujarat,W9
2014-05-01,3.946984457155688,Gujarat,W9
2014-06-01,3.9350197768067288,Gujarat,W9
2014-07-01,3.9234410539905653,Gujarat,W9
2014-08-01,3.91147637371898,Gujarat,W9
2014-09-01,3.899511693358233,Gujarat,W9
2014-10-01,3.8879329704094916,Gujarat,W9
2014-11-01,3.8759682901868238,Gujarat,W9
2014-12-01,3.864389567298808,Gujarat,W9
2015-01-01,3.852424886988884,Gujarat,W9
2015-02-01,3.840460206678961,Gujarat,W9
2015-03-01,3.8296533986570944,Gujarat,W9
2015-03-31,3.818074675776523,Gujarat,W9
2015-04-30,3.806495952895952,Gujarat,W9
2015-05-31,3.794531272586028,Gujarat,W9
2015-06-30,3.782952549705457,Gujarat,W9
2015-07-31,3.7709878693955337,Gujarat,W9
2015-08-31,3.75902318908561,Gujarat,W9
2015-09-30,3.747444466205039,Gujarat,W9
2015-10-31,3.735479785895115,Gujarat,W9
2015-11-30,3.723901063014544,Gujarat,W9
2015-12-31,3.71193638270462,Gujarat,W9
2016-01-31,3.6999717023946967,Gujarat,W9
2016-02-29,3.688778936943478,Gujarat,W9
2014-04-01,17.08043259,Gujarat,W10
2014-05-01,16.813518131317366,Gujarat,W10
2014-06-01,16.53770652286847,Gujarat,W10
2014-07-01,16.27079206186349,Gujarat,W10
2014-08-01,15.99498045189681,Gujarat,W10
2014-09-01,15.719168839462466,Gujarat,W10
2014-10-01,15.452254378082287,Gujarat,W10
2014-11-01,15.176442766608494,Gujarat,W10
2014-12-01,14.909528303270404,Gujarat,W10
2015-01-01,14.633716693069388,Gujarat,W10
2015-02-01,14.35790508286837,Gujarat,W10
2015-03-01,14.10878491881584,Gujarat,W10
2015-03-31,13.841870457330986,Gujarat,W10
2015-04-30,13.574955995846128,Gujarat,W10
2015-05-31,13.299144385645112,Gujarat,W10
2015-06-30,13.032229924160259,Gujarat,W10
2015-07-31,12.75641831395924,Gujarat,W10
2015-08-31,12.480606703758223,Gujarat,W10
2015-09-30,12.213692242273368,Gujarat,W10
2015-10-31,11.937880632072352,Gujarat,W10
2015-11-30,11.670966170587496,Gujarat,W10
2015-12-31,11.39515456038648,Gujarat,W10
2016-01-31,11.119342950185462,Gujarat,W10
2016-02-29,10.861325637416769,Gujarat,W10
2014-04-01,10.24723058,Madhya Pradesh,W1
2014-05-01,10.066207844071856,Madhya Pradesh,W1
2014-06-01,9.879151016843332,Madhya Pradesh,W1
2014-07-01,9.698128280769104,Madhya Pradesh,W1
2014-08-01,9.511071453636754,Madhya Pradesh,W1
2014-09-01,9.324014626674066,Madhya Pradesh,W1
2014-10-01,9.14299189087476,Madhya Pradesh,W1
2014-11-01,8.95593506401126,Madhya Pradesh,W1
2014-12-01,8.774912328512041,Madhya Pradesh,W1
2015-01-01,8.58785550197297,Madhya Pradesh,W1
2015-02-01,8.400798675433899,Madhya Pradesh,W1
2015-03-01,8.231844122430866,Madhya Pradesh,W1
2015-03-31,8.050821387070474,Madhya Pradesh,W1
2015-04-30,7.869798651710081,Madhya Pradesh,W1
2015-05-31,7.682741825171011,Madhya Pradesh,W1
2015-06-30,7.501719089810619,Madhya Pradesh,W1
2015-07-31,7.314662263271546,Madhya Pradesh,W1
2015-08-31,7.127605436732476,Madhya Pradesh,W1
2015-09-30,6.946582701372083,Madhya Pradesh,W1
2015-10-31,6.759525874833012,Madhya Pradesh,W1
2015-11-30,6.5785031394726206,Madhya Pradesh,W1
2015-12-31,6.391446312933549,Madhya Pradesh,W1
2016-01-31,6.2043894863944775,Madhya Pradesh,W1
2016-02-29,6.029400842212765,Madhya Pradesh,W1
2014-04-01,24.7752162,Madhya Pradesh,W2
2014-05-01,24.561210687664673,Madhya Pradesh,W2
2014-06-01,24.340071656764508,Madhya Pradesh,W2
2014-07-01,24.126066138479285,Madhya Pradesh,W2
2014-08-01,23.904927105348197,Madhya Pradesh,W2
2014-09-01,23.683788072155128,Madhya Pradesh,W2
2014-10-01,23.469782557832644,Madhya Pradesh,W2
2014-11-01,23.248643524648482,Madhya Pradesh,W2
2014-12-01,23.034638012391643,Madhya Pradesh,W2
2015-01-01,22.81349898667496,Madhya Pradesh,W2
2015-02-01,22.59235996095828,Madhya Pradesh,W2
2015-03-01,22.392621486117402,Madhya Pradesh,W2
2015-03-31,22.178615977359325,Madhya Pradesh,W2
2015-04-30,21.964610468601244,Madhya Pradesh,W2
2015-05-31,21.743471442884562,Madhya Pradesh,W2
2015-06-30,21.52946593412648,Madhya Pradesh,W2
2015-07-31,21.308326908409796,Madhya Pradesh,W2
2015-08-31,21.08718788269312,Madhya Pradesh,W2
2015-09-30,20.873182373935034,Madhya Pradesh,W2
2015-10-31,20.652043348218353,Madhya Pradesh,W2
2015-11-30,20.438037839460275,Madhya Pradesh,W2
2015-12-31,20.21689881374359,Madhya Pradesh,W2
2016-01-31,19.99575978802691,Madhya Pradesh,W2
2016-02-29,19.78888779622743,Madhya Pradesh,W2
2014-04-01,2.07833988,Madhya Pradesh,W3
2014-05-01,2.0486695279041918,Madhya Pradesh,W3
2014-06-01,2.018010164051753,Madhya Pradesh,W3
2014-07-01,1.9883398118665896,Madhya Pradesh,W3
2014-08-01,1.9576804478796161,Madhya Pradesh,W3
2014-09-01,1.9270210838255406,Madhya Pradesh,W3
2014-10-01,1.8973507316285312,Madhya Pradesh,W3
2014-11-01,1.8666932484130612,Madhya Pradesh,W3
2014-12-01,1.8370247162408686,Madhya Pradesh,W3
2015-01-01,1.8063672417930488,Madhya Pradesh,W3
2015-02-01,1.7757097673452287,Madhya Pradesh,W3
2015-03-01,1.748019145263327,Madhya Pradesh,W3
2015-03-31,1.7183506216041466,Madhya Pradesh,W3
2015-04-30,1.6886820979449662,Madhya Pradesh,W3
2015-05-31,1.6580246234971465,Madhya Pradesh,W3
2015-06-30,1.6283560998379658,Madhya Pradesh,W3
2015-07-31,1.597698625390146,Madhya Pradesh,W3
2015-08-31,1.5670411509423263,Madhya Pradesh,W3
2015-09-30,1.5373726272831458,Madhya Pradesh,W3
2015-10-31,1.5067151528353262,Madhya Pradesh,W3
2015-11-30,1.4770466291761455,Madhya Pradesh,W3
2015-12-31,1.4463891547283256,Madhya Pradesh,W3
2016-01-31,1.415731680280506,Madhya Pradesh,W3
2016-02-29,1.3870521074099649,Madhya Pradesh,W3
2014-04-01,4.43931601,Madhya Pradesh,W4
2014-05-01,4.354732103113772,Madhya Pradesh,W4
2014-06-01,4.267328732452661,Madhya Pradesh,W4
2014-07-01,4.182744825443053,Madhya Pradesh,W4
2014-08-01,4.095341454559975,Madhya Pradesh,W4
2014-09-01,4.007938083820143,Madhya Pradesh,W4
2014-10-01,3.9233541765008235,Madhya Pradesh,W4
2014-11-01,3.8359508054744587,Madhya Pradesh,W4
2014-12-01,3.7513668981848203,Madhya Pradesh,W4
2015-01-01,3.6639635274840274,Madhya Pradesh,W4
2015-02-01,3.5765601567832355,Madhya Pradesh,W4
2015-03-01,3.497615176795422,Madhya Pradesh,W4
2015-03-31,3.4130312696656233,Madhya Pradesh,W4
2015-04-30,3.3284473625358233,Madhya Pradesh,W4
2015-05-31,3.2410439918350304,Madhya Pradesh,W4
2015-06-30,3.1564600847052318,Madhya Pradesh,W4
2015-07-31,3.069056714004439,Madhya Pradesh,W4
2015-08-31,2.981653343303646,Madhya Pradesh,W4
2015-09-30,2.897069436173847,Madhya Pradesh,W4
2015-10-31,2.809666065473054,Madhya Pradesh,W4
2015-11-30,2.7250821583432545,Madhya Pradesh,W4
2015-12-31,2.6376787876424626,Madhya Pradesh,W4
2016-01-31,2.5502754169416697,Madhya Pradesh,W4
2016-02-29,2.4685109733828634,Madhya Pradesh,W4
2014-04-01,13.53539286,Madhya Pradesh,W5
2014-05-01,13.390733044131737,Madhya Pradesh,W5
2014-06-01,13.241251234154054,Madhya Pradesh,W5
2014-07-01,13.096591418062221,Madhya Pradesh,W5
2014-08-01,12.947109607733037,Madhya Pradesh,W5
2014-09-01,12.797627796991435,Madhya Pradesh,W5
2014-10-01,12.652967980191875,Madhya Pradesh,W5
2014-11-01,12.503486169394447,Madhya Pradesh,W5
2014-12-01,12.358826353066975,Madhya Pradesh,W5
2015-01-01,12.209344566337855,Madhya Pradesh,W5
2015-02-01,12.059862779608734,Madhya Pradesh,W5
2015-03-01,11.924846972240497,Madhya Pradesh,W5
2015-03-31,11.78018717863167,Madhya Pradesh,W5
2015-04-30,11.635527385022842,Madhya Pradesh,W5
2015-05-31,11.486045598293723,Madhya Pradesh,W5
2015-06-30,11.341385804684895,Madhya Pradesh,W5
2015-07-31,11.191904017955775,Madhya Pradesh,W5
2015-08-31,11.042422231226654,Madhya Pradesh,W5
2015-09-30,10.897762437617827,Madhya Pradesh,W5
2015-10-31,10.748280650888708,Madhya Pradesh,W5
2015-11-30,10.60362085727988,Madhya Pradesh,W5
2015-12-31,10.45413907055076,Madhya Pradesh,W5
2016-01-31,10.304657283821639,Madhya Pradesh,W5
2016-02-29,10.164819483333106,Madhya Pradesh,W5
2014-04-01,0.37869166000000004,Madhya Pradesh,W6
2014-05-01,0.371921288742515,Madhya Pradesh,W6
2014-06-01,0.3649252384448891,Madhya Pradesh,W6
2014-07-01,0.3581548671930885,Madhya Pradesh,W6
2014-08-01,0.35115881689688455,Madhya Pradesh,W6
2014-09-01,0.3441627665945132,Madhya Pradesh,W6
2014-10-01,0.33739239533765986,Madhya Pradesh,W6
2014-11-01,0.330396345045659,Madhya Pradesh,W6
2014-12-01,0.32362597380850433,Madhya Pradesh,W6
2015-01-01,0.3166299235499325,Madhya Pradesh,W6
2015-02-01,0.3096338732913607,Madhya Pradesh,W6
2015-03-01,0.30331486015458614,Madhya Pradesh,W6
2015-03-31,0.2965444889366134,Madhya Pradesh,W6
2015-04-30,0.28977411771864064,Madhya Pradesh,W6
2015-05-31,0.28277806746006884,Madhya Pradesh,W6
2015-06-30,0.2760076962420961,Madhya Pradesh,W6
2015-07-31,0.2690116459835243,Madhya Pradesh,W6
2015-08-31,0.2620155957249525,Madhya Pradesh,W6
2015-09-30,0.25524522450697973,Madhya Pradesh,W6
2015-10-31,0.2482491742484079,Madhya Pradesh,W6
2015-11-30,0.2414788030304352,Madhya Pradesh,W6
2015-12-31,0.2344827527718634,Madhya Pradesh,W6
2016-01-31,0.22748670251329153,Madhya Pradesh,W6
2016-02-29,0.22094201033591793,Madhya Pradesh,W6
2014-04-01,3.2209060000000003,Madhya Pradesh,W7
2014-05-01,3.1767787844311375,Madhya Pradesh,W7
2014-06-01,3.1311806613675013,Madhya Pradesh,W7
2014-07-01,3.087053447228815,Madhya Pradesh,W7
2014-08-01,3.0414553272109446,Madhya Pradesh,W7
2014-09-01,2.9958572080305776,Madhya Pradesh,W7
2014-10-01,2.951729997496595,Madhya Pradesh,W7
2014-11-01,2.9061318826569305,Madhya Pradesh,W7
2014-12-01,2.86200473194534,Madhya Pradesh,W7
2015-01-01,2.8164066768617007,Madhya Pradesh,W7
2015-02-01,2.7708086217780616,Madhya Pradesh,W7
2015-03-01,2.729623281702517,Madhya Pradesh,W7
2015-03-31,2.6854961316215764,Madhya Pradesh,W7
2015-04-30,2.641368981540635,Madhya Pradesh,W7
2015-05-31,2.5957709264569964,Madhya Pradesh,W7
2015-06-30,2.5516437763760553,Madhya Pradesh,W7
2015-07-31,2.5060457212924163,Madhya Pradesh,W7
2015-08-31,2.4604476662087773,Madhya Pradesh,W7
2015-09-30,2.4163205161278363,Madhya Pradesh,W7
2015-10-31,2.3707224610441977,Madhya Pradesh,W7
2015-11-30,2.3265953109632562,Madhya Pradesh,W7
2015-12-31,2.2809972558796177,Madhya Pradesh,W7
2016-01-31,2.2353992007959786,Madhya Pradesh,W7
2016-02-29,2.1927429557177356,Madhya Pradesh,W7
2014-04-01,2.6496081,Madhya Pradesh,W8
2014-05-01,2.6317166922754494,Madhya Pradesh,W8
2014-06-01,2.613228903855609,Madhya Pradesh,W8
2014-07-01,2.59533749635226,Madhya Pradesh,W8
2014-08-01,2.5768497080287567,Madhya Pradesh,W8
2014-09-01,2.55836191977589,Madhya Pradesh,W8
2014-10-01,2.5404705114462893,Madhya Pradesh,W8
2014-11-01,2.5219827230635072,Madhya Pradesh,W8
2014-12-01,2.504091315840869,Madhya Pradesh,W8
2015-01-01,2.485603529273613,Madhya Pradesh,W8
2015-02-01,2.467115742706358,Madhya Pradesh,W8
2015-03-01,2.450417096774643,Madhya Pradesh,W8
2015-03-31,2.4325256904192347,Madhya Pradesh,W8
2015-04-30,2.4146342840638257,Madhya Pradesh,W8
2015-05-31,2.39614649749657,Madhya Pradesh,W8
2015-06-30,2.378255091141162,Madhya Pradesh,W8
2015-07-31,2.3597673045739063,Madhya Pradesh,W8
2015-08-31,2.3412795180066506,Madhya Pradesh,W8
2015-09-30,2.323388111651242,Madhya Pradesh,W8
2015-10-31,2.304900325083987,Madhya Pradesh,W8
2015-11-30,2.287008918728578,Madhya Pradesh,W8
2015-12-31,2.268521132161322,Madhya Pradesh,W8
2016-01-31,2.2500333455940664,Madhya Pradesh,W8
2016-02-29,2.232738319450505,Madhya Pradesh,W8
2014-04-01,10.30032406,Madhya Pradesh,W9
2014-05-01,10.170116558203594,Madhya Pradesh,W9
2014-06-01,10.035568802683395,Madhya Pradesh,W9
2014-07-01,9.905361299084253,Madhya Pradesh,W9
2014-08-01,9.770813539493119,Madhya Pradesh,W9
2014-09-01,9.636265778305406,Madhya Pradesh,W9
2014-10-01,9.506058272655935,Madhya Pradesh,W9
2014-11-01,9.371510514837173,Madhya Pradesh,W9
2014-12-01,9.241303013165407,Madhya Pradesh,W9
2015-01-01,9.10675745690807,Madhya Pradesh,W9
2015-02-01,8.972211900650736,Madhya Pradesh,W9
2015-03-01,8.850686882095722,Madhya Pradesh,W9
2015-03-31,8.720481505072494,Madhya Pradesh,W9
2015-04-30,8.590276128049267,Madhya Pradesh,W9
2015-05-31,8.45573057179193,Madhya Pradesh,W9
2015-06-30,8.325525194768703,Madhya Pradesh,W9
2015-07-31,8.190979638511367,Madhya Pradesh,W9
2015-08-31,8.056434082254032,Madhya Pradesh,W9
2015-09-30,7.9262287052308045,Madhya Pradesh,W9
2015-10-31,7.791683148973468,Madhya Pradesh,W9
2015-11-30,7.66147777195024,Madhya Pradesh,W9
2015-12-31,7.526932215692905,Madhya Pradesh,W9
2016-01-31,7.392386659435569,Madhya Pradesh,W9
2016-02-29,7.266521461646448,Madhya Pradesh,W9
2014-04-01,0.6559524800000001,Madhya Pradesh,W10
2014-05-01,0.6490743207185629,Madhya Pradesh,W10
2014-06-01,0.6419668893989947,Madhya Pradesh,W10
2014-07-01,0.6350887302202642,Madhya Pradesh,W10
2014-08-01,0.6279812991634985,Madhya Pradesh,W10
2014-09-01,0.6208738683002354,Madhya Pradesh,W10
2014-10-01,0.6139957094017614,Madhya Pradesh,W10
2014-11-01,0.6068882823701589,Madhya Pradesh,W10
2014-12-01,0.6000101273785348,Madhya Pradesh,W10
2015-01-01,0.592902700825122,Madhya Pradesh,W10
2015-02-01,0.5857952742717091,Madhya Pradesh,W10
2015-03-01,0.5793756631912073,Madhya Pradesh,W10
2015-03-31,0.5724975084620981,Madhya Pradesh,W10
2015-04-30,0.565619353732989,Madhya Pradesh,W10
2015-05-31,0.5585119271795761,Madhya Pradesh,W10
2015-06-30,0.5516337724504671,Madhya Pradesh,W10
2015-07-31,0.5445263458970542,Madhya Pradesh,W10
2015-08-31,0.5374189193436415,Madhya Pradesh,W10
2015-09-30,0.5305407646145323,Madhya Pradesh,W10
2015-10-31,0.5234333380611195,Madhya Pradesh,W10
2015-11-30,0.5165551833320102,Madhya Pradesh,W10
2015-12-31,0.5094477567785974,Madhya Pradesh,W10
2016-01-31,0.5023403302251847,Madhya Pradesh,W10
2016-02-29,0.4956914473203792,Madhya Pradesh,W10
2014-04-01,8.3167121,Maharashtra,W1
2014-05-01,8.240233090658682,Maharashtra,W1
2014-06-01,8.161204781368099,Maharashtra,W1
2014-07-01,8.084725774038397,Maharashtra,W1
2014-08-01,8.005697467281255,Maharashtra,W1
2014-09-01,7.9266691583128415,Maharashtra,W1
2014-10-01,7.850190148529964,Maharashtra,W1
2014-11-01,7.771161839878242,Maharashtra,W1
2014-12-01,7.694712673521655,Maharashtra,W1
2015-01-01,7.615715203957397,Maharashtra,W1
2015-02-01,7.536717734393139,Maharashtra,W1
2015-03-01,7.465365181238324,Maharashtra,W1
2015-03-31,7.388916017143881,Maharashtra,W1
2015-04-30,7.312466853049438,Maharashtra,W1
2015-05-31,7.23346938348518,Maharashtra,W1
2015-06-30,7.157020219390736,Maharashtra,W1
2015-07-31,7.078022749826477,Maharashtra,W1
2015-08-31,6.999025280262219,Maharashtra,W1
2015-09-30,6.922576116167776,Maharashtra,W1
2015-10-31,6.843578646603517,Maharashtra,W1
2015-11-30,6.767129482509074,Maharashtra,W1
2015-12-31,6.6881320129448145,Maharashtra,W1
2016-01-31,6.6091345433805575,Maharashtra,W1
2016-02-29,6.535233684755928,Maharashtra,W1
2014-04-01,4.62274106,Maharashtra,W2
2014-05-01,4.563305181257485,Maharashtra,W2
2014-06-01,4.501888106576343,Maharashtra,W2
2014-07-01,4.442452227759989,Maharashtra,W2
2014-08-01,4.381035152900478,Maharashtra,W2
2014-09-01,4.319618078041745,Maharashtra,W2
2014-10-01,4.260182199119089,Maharashtra,W2
2014-11-01,4.198765124326686,Maharashtra,W2
2014-12-01,4.139329245561051,Maharashtra,W2
2015-01-01,4.077912170853064,Maharashtra,W2
2015-02-01,4.016495096145077,Maharashtra,W2
2015-03-01,3.9610216093120565,Maharashtra,W2
2015-03-31,3.9015857305623918,Maharashtra,W2
2015-04-30,3.8421498518127275,Maharashtra,W2
2015-05-31,3.7807327771047414,Maharashtra,W2
2015-06-30,3.7212968983550767,Maharashtra,W2
2015-07-31,3.6598798236470897,Maharashtra,W2
2015-08-31,3.5984627489391032,Maharashtra,W2
2015-09-30,3.5390268701894385,Maharashtra,W2
2015-10-31,3.4776097954814515,Maharashtra,W2
2015-11-30,3.4181739167317877,Maharashtra,W2
2015-12-31,3.356756842023801,Maharashtra,W2
2016-01-31,3.2953397673158142,Maharashtra,W2
2016-02-29,3.2378850845244718,Maharashtra,W2
2014-04-01,15.737567299999998,Maharashtra,W3
2014-05-01,15.63048556047904,Maharashtra,W3
2014-06-01,15.519834429705655,Maharashtra,W3
2014-07-01,15.412752690098257,Maharashtra,W3
2014-08-01,15.30210155907146,Maharashtra,W3
2014-09-01,15.19145042790857,Maharashtra,W3
2014-10-01,15.084368688202995,Maharashtra,W3
2014-11-01,14.973717679072093,Maharashtra,W3
2014-12-01,14.866657644147784,Maharashtra,W3
2015-01-01,14.756028941337687,Maharashtra,W3
2015-02-01,14.64540023852759,Maharashtra,W3
2015-03-01,14.545477539215243,Maharashtra,W3
2015-03-31,14.438417504237728,Maharashtra,W3
2015-04-30,14.331357469260215,Maharashtra,W3
2015-05-31,14.220728766450119,Maharashtra,W3
2015-06-30,14.113668731472606,Maharashtra,W3
2015-07-31,14.003040028662507,Maharashtra,W3
2015-08-31,13.892411325852411,Maharashtra,W3
2015-09-30,13.785351290874898,Maharashtra,W3
2015-10-31,13.674722588064801,Maharashtra,W3
2015-11-30,13.567662553087287,Maharashtra,W3
2015-12-31,13.45703385027719,Maharashtra,W3
2016-01-31,13.346405147467093,Maharashtra,W3
2016-02-29,13.242913780322162,Maharashtra,W3
2014-04-01,12.17684656,Maharashtra,W4
2014-05-01,12.032219123473054,Maharashtra,W4
2014-06-01,11.882770772305143,Maharashtra,W4
2014-07-01,11.738143335243993,Maharashtra,W4
2014-08-01,11.588694983796506,Maharashtra,W4
2014-09-01,11.439246632755458,Maharashtra,W4
2014-10-01,11.29461919637746,Maharashtra,W4
2014-11-01,11.14517084525215,Maharashtra,W4
2014-12-01,11.00054340871563,Maharashtra,W4
2015-01-01,10.85109505763957,Maharashtra,W4
2015-02-01,10.701646706563508,Maharashtra,W4
2015-03-01,10.56666109913997,Maharashtra,W4
2015-03-31,10.422033662614751,Maharashtra,W4
2015-04-30,10.27740622608953,Maharashtra,W4
